"time","file","row","column","references","code"
"12","Widget.RootView.swift","51","7","25","instance method changeDisplayedCurrency(_:currencyWrapper:)"
"12","Rates.Cells.HeaderView.swift","29","34","25","(closure)"
"12","VisibilityController.swift","23","2","25","initializer init(with:for:)"
"12","CardProtectionView.swift","94","7","25","instance method renderView(viewModel:)"
"12","InsuranceReferenceTests.swift","90","7","25","instance method testMainSectionEnabledWithMainViewModule()"
"12","CatalogProductListPresenterTests.swift","39","16","25","instance method tearDown()"
"12","WelfareKladrServiceTests.swift","133","68","25","(closure)"
"12","InsuranceHistoryTests.swift","16","16","25","instance method setUp()"
"12","WelfareKladrServiceTests.swift","100","68","25","(closure)"
"12","Converter.ScreenItemsStrategy.swift","522","7","25","instance method updateComputedField(params:in:)"
"12","CurrencyListItemCell.swift","25","11","25","initializer init(coder:)"
"12","SelectSheetViewController.swift","69","39","25","(closure)"
"12","ServiceLocatorTests.swift","68","7","25","instance method testInternalProductsDataSourceServiceWithConcreteType()"
"12","SalesProductProviderMock.swift","29","7","25","instance method product(for:)"
"12","AnalyticServiceFabric.swift","26","7","25","instance method service(for:)"
"12","ReverseModel.swift","26","14","25","operator function ==(_:_:)"
"12","RecommendationsServiceTest.swift","91","7","10","instance method testRemoveFromCasheResponseError()"
"12","NSZUseCase.swift","60","15","23","instance method startWorker(_:)"
"12","WelfareChipsGroupWidgetFactoryV2.swift","50","21","23","static method service(with:references:)"
"11","SubscriptionManagerMock.swift","24","7","14","instance method notify(_:fieldId:value:)"
"11","LauncherDecoderTests.swift","75","7","7","instance method testIsSimSaleAnalyticsDisabled()"
"11","HelloViewController.swift","185","15","3","instance method createConstraints()"
"11","LandingViewPresenter.swift","239","34","8","(closure)"
"11","NewCardViewController.swift","183","7","11","instance method selectItem(_:)"
"11","NszhSearchableFeaturesTests.swift","51","7","22","instance method testItemsWithoutRouter()"
"11","FlashingView.swift","92","7","22","instance method setupAppearance(for:)"
"11","FatDividerWidgetCell.swift","53","17","9","static method cellHeight()"
"11","EsimAddPlanResultAlertFactoryTests.swift","48","7","7","instance method testMakeAddPlanButtonsAlert()"
"11","LauncherDecoderTests.swift","169","7","7","instance method testTelecomEsimOrderDisabled()"
"11","ConsentsAndSubscriptionsViewController.swift","77","16","10","instance method loadView()"
"11","VideoCallViewController.swift","328","36","4","(closure)"
"11","ExternalTransitionBottomSheet.swift","101","15","3","instance method updateHeight()"
"11","CreditHolidays.Assembly.swift","67","7","16","instance method makeAlertVCWithoutAcceptButton(didTapCancelButton:)"
"11","ConsentsAndSubscriptionsInteractorTests.swift","84","10","4","instance method testIfAllSwitchersAreEnabledThenFetchesAllThreeServiceTypes()"
"11","PaySystemsCurrencyPresenter.swift","140","30","8","(closure)"
"11","GoalDetailsViewController.swift","84","34","18","(closure)"
"11","GoalRadioButtonWidgetService.swift","95","7","18","instance method getVisibility(_:)"
"11","SecurityCodeStartServiceTests.swift","176","7","9","instance method testOnBoardingNoAuthFaceConfirmed()"
"11","Analytics.swift","142","14","9","static method sendEvent(for:deviceType:)"
"11","ISZTestHelpers.swift","145","7","21","instance method riskProfileSection()"
"11","ProductDetailsInteractorTests.swift","31","10","21","instance method testHandleInitialViewState()"
"11","BindingSummaryPresenter.swift","121","15","11","instance method closeAfterUnbind()"
"11","BaseFieldConverter.swift","268","12","11","instance method placeList(from:)"
"11","LaucherDecoderTests.swift","136","7","13","instance method testScaleProbabilitiesVersionAndloansListOutModulScreenSetLauncherNil()"
"11","CalculateInsuranceWorkerTests.swift","32","7","13","instance method testUpdateCategoryCalculated()"
"11","Converter.Container.ViewController.swift","90","17","24","instance method viewWillDisappear(_:)"
"11","WelfareAttachDocumentsWidgetPresenterTests.swift","116","7","24","instance method testSelectAttachmentUploadedWithoutIamge()"
"11","InsuranceSectionDataSource.swift","30","2","24","initializer init(interactor:router:itemProvider:)"
"11","WelfareTappableTextFabric.swift","83","34","24","getter iconSettings"
"11","CardProtectionPresenter.swift","77","32","24","(closure)"
"11","DocumentPreviewViewController.swift","81","16","24","instance method loadView()"
"11","CatalogProductListInteractorTests.swift","85","56","24","(closure)"
"11","KPPActionsCardCell.swift","86","15","24","instance method setupViews()"
"11","ContractListFormItemsProviderMock.swift","20","7","24","instance method obtainItems(for:messages:)"
"11","CatalogProductListInteractorTests.swift","136","52","24","(closure)"
"11","InvestmentsReference.swift","241","14","24","instance method resetRequestState()"
"11","XMLNodeMapper.swift","269","14","12","instance method value(for:conversion:)"
"11","MassVideoCallEndpoint.swift","23","14","5","instance method isAvailable()"
"11","ContractBuilderResolverMock.swift","18","7","25","instance method resolve()"
"11","Rates.CurrenciesAnalytics.swift","34","7","25","instance method conversionsTotalRatesScreenShow(gate:)"
"11","InsuranceRouterTests.swift","111","7","25","instance method testLoadContractNote()"
"11","HistoryStatementsView.swift","31","16","25","instance method viewDidLoad()"
"11","RatesDataSource.swift","59","7","25","instance method addDelegate(_:)"
"11","WorkflowProductTypeProviderTests.swift","184","7","25","instance method testObtainAfterSalesCardProtectionWorkflowProductType()"
"11","RateHeaderView.swift","56","15","25","instance method setupHierarchy()"
"11","WorkflowStrategiesFactoryTests.swift","35","7","25","instance method testSelectOptionStrategyType()"
"11","DocumentProviderTests.swift","41","7","25","instance method testDocumentPickerController()"
"11","WelfareOptionSwitchWidgetService.swift","52","34","25","(closure)"
"11","WelfareKladrServiceTests.swift","199","68","25","(closure)"
"11","WelfareKladrServiceTests.swift","166","68","25","(closure)"
"11","VideoCallViewController.swift","144","3","4","didSet observer useFrontalCamera"
"11","SubscriptionModelsServiceTests.swift","32","7","6","instance method prepareAvailability(with:)"
"11","PermissionsTests.swift","57","7","6","instance method testAllModuleDisabled()"
"11","DateSelectFactory.swift","21","22","17","static method makeDivider(item:name:)"
"11","CalculateMounthlyPaymentStrategy.swift","242","30","17","(closure)"
"11","CoreDataService.swift","65","14","22","instance method checkDataInStorage(type:)"
"11","RiskProfileMultipleAnswerModelTests.swift","76","16","22","instance method tearDown()"
"11","MapperProtocol+Extensions.swift","37","7","22","instance method fields(by:)"
"11","RatesContainerPresenterTests.swift","45","16","19","instance method tearDown()"
"11","CurrencyWrapperTests.swift","42","7","20","instance method testIsMetal()"
"11","WorkflowProvidersFactory.swift","38","37","8","getter asDictionary"
"11","BindingSummaryPresenterTests.swift","61","7","9","instance method testDidSelectCardWorkflowFail()"
"11","SecurityCodeStartServiceTests.swift","42","19","9","instance method tearDownWithError()"
"11","GradientDescriptionModel.swift","98","21","1","operator function ==(_:_:)"
"11","PermissionManager.swift","62","15","4","instance method askPermissions(for:reason:)"
"11","XMLNodeMapper.swift","166","21","12","(closure)"
"11","PayOrTransferCardTest.swift","22","7","12","instance method test()"
"11","XMLNodeMapper.swift","126","21","12","(closure)"
"11","CardDetailPage.swift","185","14","18","instance method showAllHistory()"
"11","TestContext.swift","29","14","18","instance method get(byKey:)"
"11","GoalRadioButtonWidgetService.swift","28","2","18","initializer init(item:externalFields:delegate:)"
"11","EsimOrderedService.swift","99","29","7","(closure)"
"11","AvailabilityTests.swift","72","16","7","instance method setUp()"
"11","BannerCollectionCell.swift","59","15","8","instance method setupConstraints()"
"11","ImageBannerFormCell.swift","55","7","8","instance method setFormItem(_:context:)"
"11","AuthenticationParamsBuilder.swift","97","7","11","instance method getChannel()"
"11","SecurityCodeRepository.swift","303","59","11","(closure)"
"11","SecurityCodeRepository.swift","146","59","11","(closure)"
"11","RichNotificationViewController.swift","21","16","1","instance method viewDidLoad()"
"11","LauncherDecoderTests.swift","114","7","7","instance method testProfileTelecomWidgetEnabled()"
"11","LauncherDecoderTests.swift","128","7","7","instance method testProfileTelecomWidgetDisabled()"
"11","CreditHolidaysHistoryFormItem.StatusModel.swift","57","31","17","getter accessoryImage"
"11","FeatureKey+RemoteConfig.swift","59","25","17","getter paramName"
"11","UIImage+Cards.swift","45","7","1","instance method imageReplacing(color:withNewColor:fluctuationRed:fluctuationGreen:fluctuationBlue:)"
"11","MonthlyPaymentCalculatorWorkerTests.swift","57","7","13","instance method testOnlyTerm()"
"11","NSZUseCase.swift","77","14","23","instance method registerNsz(withParameters:)"
"11","ContractListFormItemsProvider.swift","97","15","24","instance method createMessageFormItem(for:)"
"11","Rates.Cells.SecondaryView.swift","25","12","24","initializer init(coder:)"
"11","NszhWorkflowTransitionManager.swift","35","20","24","instance method transition(byUri:completionBlock:)"
"11","WelfareChipsSelectFormItemTests.swift","48","7","24","instance method testFormItemReceiveCellClass()"
"11","CatalogProductListEndpointTests.swift","33","16","24","instance method tearDown()"
"11","ContractBuilderResolver.swift","57","7","24","instance method resolve()"
"11","AfterSalesCardProtectionHistoryViewModel.swift","23","22","24","getter status"
"11","WorkflowDataProvider.swift","42","27","24","getter documentType"
"11","LandingViewController.swift","153","15","8","instance method setupAnimationView()"
"11","Keyboard.swift","56","45","1","getter animationCurve"
"11","MailtoQrParser.swift","45","15","3","instance method parseString(_:)"
"11","HelloViewController.swift","91","46","3","(closure)"
"11","RatesUseCaseTests.swift","33","19","20","instance method tearDown()"
"11","Rate+SOMORateTests.swift","69","7","20","instance method testConvertEmptyObjcRateToSwiftAnalog()"
"11","ExtensionDelegate.swift","16","7","12","instance method applicationDidFinishLaunching()"
"11","SBUFormSeparator+Extensions.swift","26","14","22","static method dottedSeparator()"
"11","BaseSOXMLFieldConverter.swift","301","2","11","initializer init(fromSOXMLFieldItem:)"
"11","WelfareTotalFormCell.swift","112","7","25","instance method setItem(_:)"
"11","WelfareChipsSelectWidgetFabric.swift","30","59","25","(closure)"
"11","CatalogProductListFormItemsProviderTests.swift","81","15","25","instance method generateSecondGroup()"
"11","WelfareChipsSelectWidgetService.swift","66","27","25","getter viewModelList"
"11","HistoryStatementStatusRouterTests.swift","32","16","25","instance method tearDown()"
"11","DateRelativeTests.swift","17","40","22","(closure)"
"11","CurrencyConverter.swift","84","7","25","instance method convert(for:snapshot:)"
"11","StringInitable.swift","51","9","11","initializer init(value:)"
"11","Rates.CurrenciesAnalytics.swift","55","7","25","instance method conversionsTransferScreenRateFieldClick(currency:gate:)"
"11","NetworkServiceTests.swift","86","57","25","(closure)"
"11","InsuranceReferenceTests.swift","39","7","25","instance method testIsCardSettingsEnabledFailure()"
"11","DefaultSOBasedParserTests.swift","50","7","4","instance method testThatResponseInitisCorrectlyFromXmlDataContainingDocument()"
"11","Converter.ScreenItemsStrategy.swift","89","47","25","getter clientHasFieldCurrency"
"11","WelfareAdditionalSummSelectWidgetService.swift","77","44","25","getter fieldValuesDictionary"
"11","WorkflowStrategiesFactoryTests.swift","44","7","25","instance method testAdditionalOptionStrategyType()"
"11","ServiceDetailsInteractorTests.swift","78","7","4","instance method testConsentFlowFinishedWithResultUpdateControllersDataIfReceivedUPDATE()"
"11","WelfareKladrValidatorTests.swift","26","16","25","instance method tearDown()"
"11","ContractBuilderFactoryTests.swift","86","7","25","instance method testMakeContractInfoBuilder()"
"11","ApplePayInfoSourceTests.swift","88","7","5","instance method testPhoneActivates()"
"11","WelfareSelectWidgetService.swift","76","25","25","(closure)"
"11","InternalPaymentFooterBuilder.swift","47","7","7","instance method needConfirmButtons()"
